ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
3300,Home Mortgage,1.2995808579332564,1 year,-0.11095342154390785,-1.588939137991138,2.125062371287398,-0.5057806958779076,-0.3409788778582933,-0.6174310132540535,0.0,debt consolidation,Short Term,-0.39730708468684706,0.2926841887758692,12118.0,-0.4572872786822931,0,0,-1.1848926884164823,1,other,0,1,0,0
3301,Home Mortgage,1.39717402954741,8 years,-0.11095342154390785,-0.4065285318619598,-0.2990706817107175,-0.5692944358083397,-0.3409788778582933,-0.6175029245190797,0.0,debt consolidation,Short Term,-1.313827476836023,-0.08897966049317413,26593.0,-0.442742777034348,0,0,0.6420343642080498,1,other,0,1,0,0
3302,Own Home,0.673109239834402,2 years,-0.11095342154390785,-0.17004641063612416,-1.022943746147655,1.4368242326249474,-0.3409788778582933,-0.6185371303743293,0.0,debt consolidation,Short Term,-0.020353295471110137,1.0280029576151666,27222.0,-0.5009207836261284,0,0,-0.9239031094701204,0,other,0,1,0,0
3303,Home Mortgage,-0.8920173300325817,9 years,-0.11095342154390785,-0.17004641063612416,0.5089736692886545,-0.6033083005358484,-0.3409788778582933,-0.6194196221783612,0.0,home improvements,Short Term,-0.3014598947964126,-0.8313850260032496,14999.0,-0.5687951246498719,0,0,0.9030239431544116,1,other,0,1,0,0
3304,Rent,-0.10066294367963365,10+ years,-0.11095342154390785,-0.17004641063612416,-0.012888307398440086,0.20965485511023269,-0.3409788778582933,1.6406843021824327,0.0,debt consolidation,Long Term,0.6602859363892306,1.2116920427481899,12396.0,1.942751049885947,1,1,1.1640135221007732,0,other,0,1,0,0
3305,Home Mortgage,0.007888936860336267,1 year,-0.11095342154390785,-0.6430106530877954,-0.43374474021061293,-0.685958812957832,1.6647792271904904,-0.6405032964304579,1.0,debt consolidation,Short Term,-0.9644876288676982,-0.6422966291210622,12983.0,1.1062414748608576,0,0,-1.1848926884164823,1,other,0,1,0,0
3306,Rent,-0.11115714162333686,4 years,-0.11095342154390785,-0.4065285318619598,-0.2654021670857438,0.5551975743513722,-0.3409788778582933,1.6270492877368787,0.0,debt consolidation,Short Term,1.0413039174024417,0.6285663738384579,10562.0,-0.4330464426023846,0,0,-0.4019239515773971,0,other,0,1,0,0
3307,Home Mortgage,0.2747377404886278,2 years,-0.11095342154390785,1.2488463167188895,0.6773162424135236,-1.4156983701844086,-0.3409788778582933,1.849773660155191,0.0,home improvements,Short Term,0.8230793967213937,-0.4861665310410645,5210.0,-0.5736432918658536,0,0,-0.9239031094701204,1,other,0,1,0,0
3308,Home Mortgage,-0.32475223604631365,1 year,-0.11095342154390785,0.06643571058971146,-1.4606344362723147,0.15923804253282264,-0.3409788778582933,-0.615247179720527,0.0,home improvements,Short Term,0.893299599444421,0.5308163340462979,8621.0,-0.5736432918658536,0,0,-1.1848926884164823,1,other,0,1,0,0
3309,Rent,-1.0384453592858174,6 years,-0.11095342154390785,-0.17004641063612416,-0.6357558279604558,0.0196222538569179,-0.3409788778582933,0.7748909644760362,0.0,debt consolidation,Short Term,-1.313778406304697,0.24116575583592761,10461.0,-0.46698361311425646,0,0,0.12005520631532639,0,other,0,1,0,0
3310,Rent,-2.0892750506622146,10+ years,-0.11095342154390785,-1.8254212592169734,1.1318411898506702,-0.6359870416011557,-0.3409788778582933,-0.6153459939933883,0.0,medical bills,Short Term,-1.0718500288509765,-1.2588305394787476,441.0,-0.4088056065224762,0,0,1.1640135221007732,0,other,0,1,0,0
3311,Home Mortgage,-0.02183068572238222,10+ years,-0.11095342154390785,0.06643571058971146,1.6873716811627384,-0.4195062763728062,1.6647792271904904,-0.6040439485886895,1.0,debt consolidation,Short Term,-1.3146367810371293,0.0196814884587551,8110.0,-0.5881877935137987,0,0,1.1640135221007732,1,other,0,1,0,0
3312,Rent,-0.9204150293807001,5 years,-0.11095342154390785,0.30291783181554705,-0.5010817694605606,-1.4153477976324627,-0.3409788778582933,-0.6165518343600843,0.0,debt consolidation,Long Term,0.6074514430220653,1.6509485506749848,14665.0,-0.5639469574338902,0,1,-0.14093437263103534,0,other,0,1,0,0
3313,Own Home,0.4380279778147653,10+ years,-0.11095342154390785,0.5393999530413827,1.5863661372878168,0.37018758116062406,-0.3409788778582933,1.609476159128969,0.0,debt consolidation,Short Term,-0.29942779889767546,0.6403773682897546,19130.0,1.9211039975949489,0,0,1.1640135221007732,0,other,0,1,0,0
3314,Rent,-0.6044530820888502,1 year,-0.11095342154390785,1.012364195493054,-0.5684187987105084,-1.4184330849683504,-0.3409788778582933,1.9253576200150588,0.0,small business,Long Term,0.13148942585119178,-1.3058495459610524,12051.0,2.260518314362696,1,1,-1.1848926884164823,0,small business,0,0,0,1
3315,Rent,-1.0382922719577952,10+ years,-0.11095342154390785,0.5393999530413827,-0.14756236589833552,-0.807264334266405,1.6647792271904904,-0.6043068669349984,1.0,other,Short Term,-0.46526940307794423,-1.2095618197676243,11235.0,-0.583339626297817,1,0,1.1640135221007732,0,other,0,1,0,0
3316,Home Mortgage,-0.5223497046909703,9 years,-0.11095342154390785,1.4853284379447251,1.8220457396626333,-1.4148589298875385,-0.3409788778582933,-0.6175003416632975,0.0,debt consolidation,Long Term,1.269801811793772,-1.295183368606243,0.0,1.1043790900319956,1,1,0.9030239431544116,1,other,0,1,0,0
3317,Home Mortgage,1.7222932424345605,< 1 year,-0.11095342154390785,0.30291783181554705,-0.8377669157102989,2.174829731236014,-0.3409788778582933,-0.617953737820686,0.0,debt consolidation,Short Term,2.5257499714299123,1.2689472444216185,22575.0,-0.47667994754621984,0,0,-1.445882267362844,1,other,0,1,0,0
3318,Home Mortgage,-1.1665794528404,10+ years,-0.11095342154390785,1.012364195493054,-0.16439662321082207,0.7255847845751539,-0.3409788778582933,-0.6170248353298046,0.0,debt consolidation,Short Term,-0.646916197581724,1.034639611640181,12343.0,-0.4524391114663114,0,0,1.1640135221007732,1,other,0,1,0,0
3319,Home Mortgage,-0.43842288901931076,10+ years,-0.11095342154390785,-1.3524570167653023,2.0072225700999895,1.4657519119726417,-0.3409788778582933,-0.6160148287542064,0.0,debt consolidation,Short Term,0.012273133125280387,0.5057320315449727,4519.0,1.653137071062206,0,0,1.1640135221007732,1,other,0,1,0,0
3320,Rent,-0.3807374402800927,3 years,-0.11095342154390785,-1.588939137991138,-0.7030928572104035,-0.9143285365114977,-0.3409788778582933,-0.6040860409041091,0.0,debt consolidation,Long Term,0.26007593855461325,-0.523736741962332,9872.0,1.8485698001702466,1,1,-0.6629135305237588,0,other,0,1,0,0
3321,Home Mortgage,0.5804531345489644,Unknown,-0.11095342154390785,0.7758820742672183,0.3574653534762719,1.1640775416324012,-0.3409788778582933,0.6857190207519662,0.0,debt consolidation,Short Term,-1.3140639940701895,2.29920341755901,21743.0,-0.442742777034348,0,0,-1.7068718463092056,1,other,0,1,0,0
3322,Rent,-0.5648314382171313,8 years,-0.11095342154390785,-0.4065285318619598,0.37429961078875906,0.42740716668353584,-0.3409788778582933,-0.61772261430111,0.0,debt consolidation,Short Term,-0.2891544251873933,0.5294665061090069,17071.0,-0.6172767968096888,0,0,0.6420343642080498,0,other,0,1,0,0
3323,Rent,0.5825963571412752,8 years,-0.11095342154390785,0.06643571058971146,0.03761446453902077,-0.6505462472508744,-0.3409788778582933,-0.6187604340795434,0.0,debt consolidation,Short Term,0.8415940482432208,-0.06670749952787186,20924.0,-0.5881877935137987,0,0,0.6420343642080498,0,other,0,1,0,0
3324,Rent,-0.9557782021538286,1 year,-0.11095342154390785,1.012364195493054,-1.0566122607726287,0.7395717943696435,-0.3409788778582933,-0.6405032964304579,0.0,debt consolidation,Short Term,0.6035001454411876,0.36265027019212176,17098.0,-0.5687951246498719,0,0,-1.1848926884164823,0,other,0,1,0,0
3325,Home Mortgage,1.260964579439656,3 years,-0.11095342154390785,-0.4065285318619598,0.30696258153881106,1.3782695234398343,-0.3409788778582933,-0.6180471517183775,0.0,debt consolidation,Short Term,0.5011050909881557,1.8609592805851833,22876.0,-0.4088056065224762,0,0,-0.6629135305237588,1,other,0,1,0,0
3326,Home Mortgage,0.656843711232043,2 years,-0.11095342154390785,0.06643571058971146,-0.4169104828981261,0.14753981615924958,-0.3409788778582933,-0.6186538272535219,0.0,debt consolidation,Short Term,0.05133453206767181,-0.16153291212256787,21639.0,-0.39426110487453114,0,0,-0.9239031094701204,1,other,0,1,0,0
3327,Home Mortgage,1.3210130838563647,10+ years,-0.11095342154390785,0.30291783181554705,0.795156043600932,1.638237173665597,-0.3409788778582933,1.5179076643391098,0.0,debt consolidation,Short Term,2.5059934835255238,2.6474590253801,37378.0,-0.46213544589827477,0,0,1.1640135221007732,1,other,0,1,0,0
3328,Rent,0.14009743549310152,Unknown,-0.11095342154390785,-0.6430106530877954,-2.1340047287717914,-0.6235894647378581,-0.3409788778582933,-0.6149179388822282,0.0,other,Short Term,-0.8898645516974071,-1.0358839585028432,6881.0,-0.6899993050494142,1,0,-1.7068718463092056,0,other,0,1,0,0
3329,Rent,-0.9351114128708314,8 years,-0.11095342154390785,-0.17004641063612416,-0.6357558279604558,-0.5479960345303669,1.6647792271904904,1.565540424497409,1.0,buy house,Short Term,-0.2776392150945496,-0.9085501897517211,23956.0,-0.8305961543128833,0,0,0.6420343642080498,0,other,0,1,0,0
3330,Rent,1.253851775341625,10+ years,-0.11095342154390785,0.06643571058971146,0.4584708973511936,-0.7419068521357902,1.6647792271904904,-0.6080032043110565,1.0,debt consolidation,Short Term,-0.7207490152358396,-0.4715433950537448,32954.0,1.3168523131689827,0,0,1.1640135221007732,0,other,0,1,0,0
3331,Home Mortgage,-0.14227214104384933,2 years,-0.11095342154390785,-0.6430106530877954,0.05444872185150733,0.10011113749248046,-0.3409788778582933,-0.6182957920316247,0.0,home improvements,Long Term,0.5685029382962704,0.5292415347861251,22102.0,-0.4330464426023846,0,1,-0.9239031094701204,1,other,0,1,0,0
3332,Home Mortgage,1.1824690519962722,4 years,-0.11095342154390785,1.7218105591705608,-0.7704298864603513,-1.415063101996036,-0.3409788778582933,-0.6192647196686356,0.0,debt consolidation,Short Term,1.9937924228271713,-1.2959296313680448,42521.0,-0.48152811476220153,1,0,-0.4019239515773971,1,other,0,1,0,0
3333,Rent,1.1791011307797838,3 years,-0.11095342154390785,0.06643571058971146,0.20595703766388992,0.4523294750446263,-0.3409788778582933,-0.6166068324933245,0.0,debt consolidation,Short Term,-0.06596255897609897,1.6201274794401725,13258.0,-0.5784914590818353,0,0,-0.6629135305237588,0,other,0,1,0,0
3334,Home Mortgage,1.7443852691308859,10+ years,-0.11095342154390785,1.9582926803963965,0.6773162424135236,-1.415735710944726,-0.3409788778582933,-0.6237150171908393,0.0,other,Short Term,-1.1854216107470625,-0.0023657011836653212,40162.0,2.141850548880514,0,0,1.1640135221007732,1,other,0,1,0,0
3335,Rent,-0.9280693957818101,1 year,-0.11095342154390785,-0.17004641063612416,0.23962555228886362,0.29796374876725984,-0.3409788778582933,1.651574395647893,0.0,debt consolidation,Short Term,0.4121444483101082,-0.20045295098112637,17665.0,-0.660910301753524,0,0,-1.1848926884164823,0,other,0,1,0,0
3336,Rent,2.425538155536549,3 years,-0.11095342154390785,-0.879492774313631,0.02078020722653362,-0.3760193913753932,-0.3409788778582933,-0.6172498201125789,0.0,medical bills,Long Term,1.5934695307759574,0.5107938863098141,17152.0,-0.9421040002804622,0,1,-0.6629135305237588,0,other,0,1,0,0
3337,Home Mortgage,-0.508115553984347,10+ years,-0.11095342154390785,-0.4065285318619598,2.7310956345369264,1.704929779458413,-0.3409788778582933,1.3920445698757453,0.0,debt consolidation,Long Term,0.28175162814114263,-0.03487405734009135,4928.0,1.7564639993172009,1,1,1.1640135221007732,1,other,0,1,0,0
3338,Home Mortgage,-0.6221243707294403,2 years,-0.11095342154390785,1.012364195493054,0.8288245582259056,0.6146423659779527,-0.3409788778582933,1.685888428586396,0.0,debt consolidation,Short Term,-0.06088231922925615,0.3596131573332169,12419.0,-0.47667994754621984,0,0,-0.9239031094701204,1,other,0,1,0,0
3339,Rent,-1.5018024293770162,7 years,-0.11095342154390785,-0.4065285318619598,-0.4000762255856392,-0.6782023802536151,-0.3409788778582933,1.727679494064957,0.0,debt consolidation,Long Term,-0.21238635790176855,-0.19662843849213507,11114.0,-0.5881877935137987,1,1,0.3810447852616881,0,other,0,1,0,0
3340,Home Mortgage,-0.7038347320612903,2 years,-0.11095342154390785,0.5393999530413827,-0.6357558279604558,0.0845982720840466,-0.3409788778582933,-0.6170491540581592,0.0,home improvements,Short Term,-0.8391750484455754,-0.5771674311467692,10977.0,-0.47667994754621984,0,0,-0.9239031094701204,1,other,0,1,0,0
3341,Rent,0.5390430123189589,4 years,-0.11095342154390785,1.9582926803963965,-0.4842475121480738,-0.09233740181624615,-0.3409788778582933,-0.59258585494842,0.0,debt consolidation,Short Term,0.9531335342405698,-0.06940715540245396,14465.0,0.16405432581561938,1,0,-0.4019239515773971,0,other,0,1,0,0
3342,Home Mortgage,0.5021489662656083,4 years,-0.11095342154390785,0.06643571058971146,-1.0734465180851158,-0.0005953330278442624,-0.3409788778582933,-0.6366699011118948,0.0,debt consolidation,Short Term,-0.02667537160051453,-0.26726943387703317,26359.0,-0.5542506230019268,0,0,-0.4019239515773971,1,other,0,1,0,0
3343,Rent,-0.7798043185923079,4 years,-0.11095342154390785,-0.879492774313631,-1.780485325209566,-0.9345461233962599,-0.3409788778582933,-0.6270864128154873,0.0,debt consolidation,Long Term,0.016901796005737175,-0.561869381190804,18376.0,-0.5639469574338902,0,1,-0.4019239515773971,0,other,0,1,0,0
3344,Rent,0.11099229166739051,1 year,-0.11095342154390785,0.30291783181554705,-1.2249548338974978,-0.24047255100333997,-0.3409788778582933,-0.600252645585546,0.0,debt consolidation,Short Term,-0.02599800630093549,-0.05332170581640232,19199.0,2.129351778323453,0,0,-1.1848926884164823,0,other,0,1,0,0
3345,Home Mortgage,-0.776895659359886,9 years,-0.11095342154390785,-0.879492774313631,1.1991782191006175,-0.8476359307186816,-0.3409788778582933,1.6149863510635096,0.0,debt consolidation,Short Term,-1.0148384494697404,-0.8332972822477452,9555.0,-0.5445542885699635,0,0,0.9030239431544116,1,other,0,1,0,0
3346,Own Home,-0.36720120933504946,3 years,-0.11095342154390785,0.06643571058971146,-1.0734465180851158,-0.888261836439949,-0.3409788778582933,-0.6171534183903866,0.0,debt consolidation,Short Term,-0.9455214004794851,-0.8969641666233062,13679.0,2.136883530897265,0,0,-0.6629135305237588,0,other,0,1,0,0
3347,Rent,-0.9637387432109831,3 years,-0.11095342154390785,-0.6430106530877954,-0.9556067168977072,-1.142380373478925,1.6647792271904904,1.5843915481435213,0.0,other,Short Term,-1.0789623644965562,-1.1500569048653775,12318.0,-0.7287846427772677,0,0,-0.6629135305237588,0,other,0,1,0,0
3348,Home Mortgage,2.070145923533008,10+ years,-0.11095342154390785,0.30291783181554705,1.485360593412895,1.9801559858236186,-0.3409788778582933,-0.6251717681043983,0.0,debt consolidation,Long Term,2.4973006288475927,-1.29893864995451,0.0,-0.5494024557859452,0,1,1.1640135221007732,1,other,0,1,0,0
3349,Rent,-0.8318922819518619,< 1 year,-0.11095342154390785,-0.879492774313631,-1.191286319272524,0.10329000335486446,-0.3409788778582933,-0.6194196221783612,0.0,debt consolidation,Long Term,0.2283526636909948,0.23959095657575472,11489.0,-0.8305961543128833,1,1,-1.445882267362844,0,other,0,1,0,0
3350,Home Mortgage,1.5641923044196318,10+ years,-0.11095342154390785,1.2488463167188895,0.3237968388512982,-1.415070498466574,-0.3409788778582933,-0.6189440299285335,0.0,debt consolidation,Long Term,2.5210084143328593,-1.295903534772629,31367.0,-0.6221249640256705,0,1,1.1640135221007732,1,other,0,1,0,0
3351,Home Mortgage,2.0090640796521497,8 years,-0.11095342154390785,0.7758820742672183,0.9634986167258011,0.8727662740035326,-0.3409788778582933,1.598306565722594,0.0,debt consolidation,Short Term,1.3010735097910044,2.395266172429556,23746.0,-0.7627218132891396,0,0,0.6420343642080498,1,other,0,1,0,0
3352,Home Mortgage,2.3078522721194816,10+ years,-0.11095342154390785,-0.4065285318619598,-0.012888307398440086,-1.414261730241467,-0.3409788778582933,1.5324953408809947,0.0,home improvements,Short Term,0.844077721008344,-1.2964220750349102,26911.0,-0.5154652852740734,0,0,1.1640135221007732,1,other,0,1,0,0
3353,Rent,-1.1875141449474362,2 years,-0.11095342154390785,-1.1159748955394666,-0.972440974210194,-1.1354504458989279,-0.3409788778582933,-0.6145127706334174,0.0,business loan,Short Term,-0.45454445250127606,-0.936896576434833,2227.0,-0.8839259936886819,0,0,-0.9239031094701204,0,business loan,1,0,0,0
3354,Rent,-0.7653375660942098,9 years,-0.11095342154390785,0.7758820742672183,-0.14756236589833552,-1.4165872405792408,-0.3409788778582933,-0.6185280244280618,0.0,debt consolidation,Short Term,0.7386345227072064,1.4247398855172935,21928.0,-0.4088056065224762,0,0,0.9030239431544116,0,other,0,1,0,0
3355,Home Mortgage,1.0739278954674447,6 years,-0.11095342154390785,0.5393999530413827,-0.1812308805233092,0.4273435893662882,-0.3409788778582933,-0.6196501268934399,0.0,debt consolidation,Short Term,-0.19127513939822174,1.208767415550726,28795.0,2.002147580594581,0,0,0.12005520631532639,1,other,0,1,0,0
3356,Rent,-0.8835209833273494,8 years,-0.11095342154390785,0.5393999530413827,-0.4000762255856392,1.0062150629064124,-0.3409788778582933,-0.6189083123293649,0.0,debt consolidation,Short Term,0.45910844241425514,0.48728438306866173,23376.0,-0.5348579541380001,0,0,0.6420343642080498,0,other,0,1,0,0
3357,Rent,-0.5002811546173713,6 years,-0.11095342154390785,-1.3524570167653023,-0.5010817694605606,-0.3233773726943144,-0.3409788778582933,-0.6148930915020022,0.0,other,Short Term,-1.0473519838495344,0.40685713513840355,7163.0,1.8547414891155583,1,0,0.12005520631532639,0,other,0,1,0,0
3358,Rent,-0.7506411826040784,6 years,-0.11095342154390785,1.012364195493054,-0.1812308805233092,-0.030730981403244467,-0.3409788778582933,1.7834216533687048,0.0,debt consolidation,Short Term,0.8700433908255406,0.3661373256967903,12914.0,0.1067025361511511,1,0,0.12005520631532639,0,other,0,1,0,0
3359,Own Home,-1.408266071955451,10+ years,-0.11095342154390785,0.5393999530413827,1.4180235641629475,-0.39299453508052373,1.6647792271904904,-0.6328365057933318,1.0,debt consolidation,Short Term,-0.7389249841078772,-0.6164249269896505,14301.0,-0.5300097869220185,0,0,1.1640135221007732,0,other,0,1,0,0
3360,Home Mortgage,-0.6506368855735752,10+ years,-0.11095342154390785,-0.4065285318619598,1.4180235641629475,-0.5205942107966169,-0.3409788778582933,1.6126859408178444,0.0,debt consolidation,Short Term,-0.3816147885799326,-0.3177754958640065,22720.0,-0.4378946098183663,0,0,1.1640135221007732,1,other,0,1,0,0
